master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
sv1v_001_078,SV1V,001/078,ポケモン,草,クヌギダマ,C,G,False
sv1v_002_078,SV1V,002/078,ポケモン,草,ヘラクロス,U,G,False
sv1v_003_078,SV1V,003/078,ポケモン,草,コフキムシ,C,G,False
sv1v_004_078,SV1V,004/078,ポケモン,草,コフーライ,C,G,False
sv1v_005_078,SV1V,005/078,ポケモン,草,ビビヨン,U,G,False
sv1v_006_078,SV1V,006/078,ポケモン,草,タマンチュラ,C,G,False
sv1v_007_078,SV1V,007/078,ポケモン,草,タマンチュラ,C,G,False
sv1v_008_078,SV1V,008/078,ポケモン,草,ワナイダーex,RR,G,False
sv1v_009_078,SV1V,009/078,ポケモン,草,ノノクラゲ,C,G,False
sv1v_010_078,SV1V,010/078,ポケモン,草,ノノクラゲ,C,G,False
sv1v_011_078,SV1V,011/078,ポケモン,草,リククラゲ,U,G,False
sv1v_012_078,SV1V,012/078,ポケモン,草,カプサイジ,C,G,False
sv1v_013_078,SV1V,013/078,ポケモン,草,カプサイジ,C,G,False
sv1v_014_078,SV1V,014/078,ポケモン,草,スコヴィラン,U,G,False
sv1v_015_078,SV1V,015/078,ポケモン,炎,ガーディ,C,G,False
sv1v_016_078,SV1V,016/078,ポケモン,炎,ウインディex,RR,G,False
sv1v_017_078,SV1V,017/078,ポケモン,炎,デルビル,C,G,False
sv1v_018_078,SV1V,018/078,ポケモン,炎,ヘルガー,C,G,False
sv1v_019_078,SV1V,019/078,ポケモン,水,ヤドン,C,G,False
sv1v_020_078,SV1V,020/078,ポケモン,水,ヤドラン,R,G,False
sv1v_021_078,SV1V,021/078,ポケモン,水,ウデッポウ,C,G,False
sv1v_022_078,SV1V,022/078,ポケモン,水,ブロスター,C,G,False
sv1v_023_078,SV1V,023/078,ポケモン,水,アルクジラ,C,G,False
sv1v_024_078,SV1V,024/078,ポケモン,水,アルクジラ,C,G,False
sv1v_025_078,SV1V,025/078,ポケモン,水,ハルクジラ,U,G,False
sv1v_026_078,SV1V,026/078,ポケモン,雷,コイル,C,G,False
sv1v_027_078,SV1V,027/078,ポケモン,雷,レアコイル,C,G,False
sv1v_028_078,SV1V,028/078,ポケモン,雷,ジバコイルex,RR,G,False
sv1v_029_078,SV1V,029/078,ポケモン,雷,パチリス,U,G,False
sv1v_030_078,SV1V,030/078,ポケモン,雷,ロトム,C,G,False
sv1v_031_078,SV1V,031/078,ポケモン,雷,エレズン,C,G,False
sv1v_032_078,SV1V,032/078,ポケモン,雷,ストリンダー,U,G,False
sv1v_033_078,SV1V,033/078,ポケモン,雷,パモ,C,G,False
sv1v_034_078,SV1V,034/078,ポケモン,雷,パモ,C,G,False
sv1v_035_078,SV1V,035/078,ポケモン,雷,パモット,C,G,False
sv1v_036_078,SV1V,036/078,ポケモン,雷,パーモット,R,G,False
sv1v_037_078,SV1V,037/078,ポケモン,雷,ミライドンex,RR,G,False
sv1v_038_078,SV1V,038/078,ポケモン,闘,スリープ,C,G,False
sv1v_039_078,SV1V,039/078,ポケモン,闘,スリーパー,U,G,False
sv1v_040_078,SV1V,040/078,ポケモン,闘,カゲボウズ,C,G,False
sv1v_041_078,SV1V,041/078,ポケモン,闘,ジュペッタex,RR,G,False
sv1v_042_078,SV1V,042/078,ポケモン,超,フラベベ,C,G,False
sv1v_043_078,SV1V,043/078,ポケモン,超,フラエッテ,C,G,False
sv1v_044_078,SV1V,044/078,ポケモン,超,フラージェス,U,G,False
