master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
svp1_001_007,SVP1,001/007,ポケモン,草,ノノクラゲ,-,G,False
svp1_002_007,SVP1,002/007,ポケモン,草,リククラゲex,-,G,False
svp1_003_007,SVP1,003/007,ポケモン,雷,パモ,-,G,False
svp1_004_007,SVP1,004/007,ポケモン,雷,パモット,-,G,False
svp1_005_007,SVP1,005/007,ポケモン,雷,パーモットex,-,G,False
svp1_006_007,SVP1,006/007,ポケモン,闘,ボチ,-,G,False
svp1_007_007,SVP1,007/007,ポケモン,闘,ハカドッグex,-,G,False
