master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
sv1s_001_078,SV1S,001/078,ポケモン,草,サボネア,C,G,False
sv1s_002_078,SV1S,002/078,ポケモン,草,ノクタス,U,G,False
sv1s_003_078,SV1S,003/078,ポケモン,草,メェークル,C,G,False
sv1s_004_078,SV1S,004/078,ポケモン,草,ゴーゴート,C,G,False
sv1s_005_078,SV1S,005/078,ポケモン,草,ミニーブ,C,G,False
sv1s_006_078,SV1S,006/078,ポケモン,草,ミニーブ,C,G,False
sv1s_007_078,SV1S,007/078,ポケモン,草,オリーニョ,C,G,False
sv1s_008_078,SV1S,008/078,ポケモン,草,オリーヴァ,R,G,False
sv1s_009_078,SV1S,009/078,ポケモン,炎,コータス,U,G,False
sv1s_010_078,SV1S,010/078,ポケモン,炎,カルボウ,C,G,False
sv1s_011_078,SV1S,011/078,ポケモン,炎,カルボウ,C,G,False
sv1s_012_078,SV1S,012/078,ポケモン,炎,グレンアルマ,R,G,False
sv1s_013_078,SV1S,013/078,ポケモン,水,コイキング,C,G,False
sv1s_014_078,SV1S,014/078,ポケモン,水,ギャラドスex,RR,G,False
sv1s_015_078,SV1S,015/078,ポケモン,水,ブイゼル,C,G,False
sv1s_016_078,SV1S,016/078,ポケモン,水,フローゼル,U,G,False
sv1s_017_078,SV1S,017/078,ポケモン,水,ハギギシリ,C,G,False
sv1s_018_078,SV1S,018/078,ポケモン,水,ウミディグダ,C,G,False
sv1s_019_078,SV1S,019/078,ポケモン,水,ウミディグダ,C,G,False
sv1s_020_078,SV1S,020/078,ポケモン,水,ウミトリオ,U,G,False
sv1s_021_078,SV1S,021/078,ポケモン,水,ヘイラッシャ,R,G,False
sv1s_022_078,SV1S,022/078,ポケモン,水,シャリタツ,U,G,False
sv1s_023_078,SV1S,023/078,ポケモン,雷,カイデン,C,G,False
sv1s_024_078,SV1S,024/078,ポケモン,雷,カイデン,C,G,False
sv1s_025_078,SV1S,025/078,ポケモン,雷,タイカイデン,U,G,False
sv1s_026_078,SV1S,026/078,ポケモン,闘,ラルトス,C,G,False
sv1s_027_078,SV1S,027/078,ポケモン,闘,キルリア,C,G,False
sv1s_028_078,SV1S,028/078,ポケモン,闘,サーナイトex,RR,G,False
sv1s_029_078,SV1S,029/078,ポケモン,闘,フワンテ,C,G,False
sv1s_030_078,SV1S,030/078,ポケモン,闘,フワライド,U,G,False
sv1s_031_078,SV1S,031/078,ポケモン,超,デデンネ,C,G,False
sv1s_032_078,SV1S,032/078,ポケモン,超,パピモッチ,C,G,False
sv1s_033_078,SV1S,033/078,ポケモン,超,パピモッチ,C,G,False
sv1s_034_078,SV1S,034/078,ポケモン,炎,バウッツェル,U,G,False
sv1s_035_078,SV1S,035/078,ポケモン,闘,ヒラヒナ,C,G,False
sv1s_036_078,SV1S,036/078,ポケモン,闘,ヒラヒナ,C,G,False
